"id","name","parent_id","date"
"171651","Season 1","171650","2018-08-02"
"171673","Season 1","159381","2001-10-07"
"171706","Season 3","126972","2021-12-12"
"171717","Season 1","38004","1992-04-08"
"171724","Season 2","38004","1992-10-12"
"171747","Series 5","147164","2016-11-18"
"171768","Series 6","147164","2020-03-16"
"171801","Staffel 16","111535","2021-12-28"
"171815","Season 2","32158","1993-05-21"
"171840","Season 3","32158","1994-05-20"
"171864","Season 4","32158","1995-05-19"
"171890","Season 1","171889","2021-01-01"
"171896","Season 2","171889","2017-12-30"
"171898","Season 2","171650","2019-05-30"
"171939","Season 3","170000","2021-12-01"
"171947","Season 1","171946","2020-10-08"
"171948","Season 2","171946","2021-06-12"
"171956","Season 1","171955","2019-08-30"
"172008","Season 1","172007","2020-02-21"
"172043","Staffel 4","124554","2022-03-21"
"172060","Staffel 3","119508","2021-12-30"
"172086","Staffel 1","172085","2021-12-12"
"172132","Season 1","172131","2019-05-10"
"172185","Staffel 6","31613","2003-02-27"
"172203","Staffel 7","31613","2005-11-17"
"172220","Staffel 8","31613","2006-04-27"
"172239","Series 1","49154","1975-03-27"
"172260","Season 1","45651","2010-12-05"
"172274","Season 2","45651","2011-12-11"
"172288","Season 3","45651","2012-12-02"
"172301","Season 4","45651","2013-12-02"
"172313","Staffel 1","134955","2020-07-24"
"172319","Season 2","28432","1998-05-23"
"172342","Season 3","28432","1999-05-15"
"172366","Season 4","28432","2000-05-27"
"172397","Season 3","156851","2021-10-21"
"172456","Saison 1","172455","2020-03-13"
"172467","Saison 2","172455","2021-10-08"
"172534","Season 2","152907","2021-12-17"
"172542","Season 1","34334","2005-08-16"
"172567","Staffel 1","172566","2021-12-23"
"172583","Season 34","36","2023-05-21"
"172607","Staffel 17","88966","2022-03-04"
"172614","Season 19","3530","2022-05-23"
"172626","Season 1","172625","2021-06-24"
"172738","Staffel 10","94381","2022-04-27"
"172746","Season 4",\N,\N
"172747","Season 5",\N,\N
"172748","Season 6",\N,\N
"172749","Season 7",\N,"2014-11-18"
"172785","Season 6","129288","2022-01-14"
"172790","Series 1","85206","2006-12-21"
"172797","Series 2","85206","2008-04-27"
"172809","Season 2","43687","1990-07-31"
"172828","Season 3","43687","1991-08-28"
"172843","Season 4","43687","1992-09-16"
"172858","Season 5","43687","1993-12-08"
"172872","Season 6","43687","1995-01-25"
"172888","Season 7","43687","1996-07-19"
"172957","Saison 1","172956","2021-05-20"
"172973","Season 9","168676","2004-09-01"
"173057","Staffel 1","68045","2012-10-09"
"173071","Season 5","127301","2022-05-22"
"173082","Staffel 2","118833","2022-02-04"
"173089","Stagione 4","108313","2019-05-03"
"173102","Stagione 5","108313","2021-12-17"
"173114","Season 1","173113","2022-01-16"
"173187","Staffel 6","43133","2012-01-28"
"173192","Staffel 7","43133","2012-07-24"
"173197","Staffel 8","43133","2013-03-02"
"173208","Staffel 8","123773","2022-05-02"
"173217","Staffel 1","173216","2022-03-01"
"173253","Staffel 15","36357","2022-03-02"
"173266","Schürk und Hölzer","2583","2023-01-29"
"173276","Staffel 1","173275","2022-05-03"
"173316","Season 2","33123","2003-12-31"
"173317","Season 3","33123","2004-10-24"
"173318","Season 4","33123","2006-12-22"
"173319","Season 5","33123","2008-03-23"
"173320","Season 6","33123","2009-05-31"
"173321","Season 7","33123","2010-05-02"
"173322","Aqua Unit Patrol Squad 1","33123","2011-07-24"
"173324","Aqua Something You Know Whatever","33123","2012-08-26"
"173325","Aqua TV Show Show","33123","2013-10-20"
"173326","Aqua Teen Hunger Force Forever","33123","2015-08-26"
"173328","Season 1","69065","2009-02-23"
"173349","Season 2","69065","2009-12-07"
"173418","Staffel 2","96656","2014-12-20"
"173431","Staffel 3","96656","2016-01-02"
"173444","Staffel 4","96656","2016-12-17"
"173457","Season 3","90092","2009-06-25"
"173580","Season 1","173579","2006-05-03"
"173581","Season 2","173579",\N
"173583","Season 1","170027","1984-10-09"
"173593","Staffel 3","150929","2022-04-13"
"173610","Season 4","144090","2022-01-02"
"173631","Season 1","112920","1965-04-19"
"173663","Season 2","135172","2021-03-18"
"173761","Season 2","158355","2020-08-06"
"173771","Season 3","158355","2021-11-11"
"173783","Season 1","173782","1988-09-17"
"173785","Garfield and Friends: Season 2","173782","1989-01-01"
"173787","Season 3","173782","1990-01-01"
"173792","How to Be Indie: Season 1","173791","2009-01-01"
"173811","Season 2","282","1974-10-12"
"173849","Season 2","33620","1972-03-04"
"173874","Season 3","33620","1973-03-03"
"173899","Series 4","69315","2003-12-25"
"173914","Series 5","69315","2005-12-25"
"173931","Season 1","71092","1984-05-31"
"173945","Season 2","71092","1985-05-09"
"173968","Season 3","71092","1986-05-08"
"173991","Season 1","96645","1965-06-12"
"174028","Season 1","33259","2013-03-24"
"174042","Season 1","31549","2010-08-28"
"174057","Series 1","34828","2006-12-29"
"174084","Series 2","34828","2008-03-21"
"174111","Series 3","34828","2010-04-16"
"174138","Season 1","33134","1983-12-09"
"174174","Season 1","174173","2021-12-24"
"174214","Season 1","174213","2022-02-03"
"174224","Season 1","174223","2021-11-07"
"174235","Season 1","174234","2021-11-30"
"174277","Season 6","104959","2022-05-24"
"174283","Season 2","100217","2018-12-20"
"174297","Staffel 1","174296","2022-02-28"
"174359","Season 1","174358","2021-11-17"
"174417","Commodus: Reign of Blood","174416","2016-11-11"
"174423","Season 1","174422","2007-01-01"
"174426","Season 1","174425","2000-01-01"
"174446","Season 1","174445","2020-03-26"
"174466","Season 1","174465","2002-01-13"
"174478","Season 02","174465","2002-12-30"
"174535","Staffel 5","14828","2011-01-29"
"174536","Staffel 6","14828","2012-01-28"
"174537","Staffel 7","14828","2013-01-26"
"174538","Staffel 8","14828","2014-02-01"
"174539","Staffel 9","14828","2015-01-31"
"174540","Staffel 10","14828","2016-01-30"
"174541","Staffel 11","14828","2017-01-28"
"174542","Staffel 12","14828","2018-02-03"
"174543","Staffel 13","14828","2019-01-26"
"174544","Staffel 14","14828","2020-01-25"
"174545","Staffel 15","14828","2022-02-05"
"174804","Julius Caesar: Master of Rome","174416","2018-07-27"
"174812","Staffel 1","62497","2003-03-08"
"174813","Staffel 2","62497","2004-03-13"
"174814","Staffel 3","62497","2006-03-18"
"174815","Staffel 4","62497","2007-05-05"
"174816","Staffel 5","62497","2008-05-17"
"174817","Staffel 6","62497","2009-05-09"
"174818","Staffel 7","62497","2010-04-17"
"174819","Staffel 8","62497","2011-05-07"
"174820","Staffel 9","62497","2012-04-28"
"174822","Staffel 10","62497","2013-05-11"
"174823","Staffel 11","62497","2014-05-03"
"174824","Staffel 12","62497","2015-05-16"
"174825","Staffel 13","62497","2016-05-07"
"174826","Staffel 14","62497","2017-05-06"
"174827","Staffel 15","62497","2018-05-05"
"174828","Staffel 16","62497","2019-04-27"
"174829","Staffel 17","62497","2020-04-04"
"174830","Staffel 18","62497","2021-04-03"
"174831","Staffel 19","62497","2022-05-07"
"175050","Season 1","175049","2021-04-16"
"175061","Season 2","175049","2021-08-20"
"175072","Season 2","160539","2022-09-28"
"175082","Caligula: The Mad Emperor","174416","2019-04-05"
"175271","Season 1","175270","2020-05-29"
"175282","Season 2","175270","2022-02-18"
"175297","Series 9","34867","2010-11-08"
"175306","Series 10","34867","2011-10-23"
"175315","Season 1","33316","2010-11-01"
"175423","Season 1","175422","2021-06-24"
"175452","Series 8","109648","2021-09-26"
"175486","Staffel 1","175485","2022-04-17"
"175522","Sæson 2","140521","2021-04-01"
"175536","Series 2","133809","2021-01-08"
"175547","Series 3","133809","2022-02-18"
"175629","Season 1","175628","1952-06-09"
"175665","Season 2","175628","1953-06-29"
"175697","Season 3","175628","1954-05-24"
"175730","Season 4","175628","1955-05-30"
"175754","Season 5","175628","1956-05-14"
"175788","Season 6","175628","1957-05-06"
"175837","Staffel 1","175836","2016-08-03"
"175842","Staffel 2","175836","2017-09-06"
"175849","Staffel 3","175836","2018-08-13"
"175856","Staffel 4","175836","2019-09-03"
"175858","Season 1","175857","2016-12-22"
"175872","Staffel 5","175836","2020-11-01"
"175888","Staffel 6","175836","2021-10-28"
"175889","Staffel 4","43081","2022-04-12"
"175993","Season 8","31646","2012-12-20"
"176004","Season 9","31646","2013-11-06"
"176015","Season 10","31646","2015-03-18"
"176026","Season 11","31646","2016-03-09"
"176037","Season 12","31646","2017-03-08"
"176048","Season 13","31646","2018-11-07"
"176059","Season 14","31646","2019-11-20"
"176070","Season 15","31646","2021-12-22"
"176098","Season 2","175857","2018-03-10"
"176120","Season 5","115128","2022-05-19"
"176141","Season 1","176140","2020-04-15"
"176160","Season 2","176140","2021-06-02"
"176202","Season 1","176201","2021-11-19"
"176294","Season 2","117144","2020-02-27"
"176329","Staffel 1","176328","2021-10-14"
"176336","Season 18","2495","2022-05-26"
"176468","Season 25","3992","2022-03-16"
"176483","Season 2","164695","2022-05-19"
"176510","Season 2","137549","2021-10-10"
"176524","Season 2","136980","2021-09-23"
"176535","Season 1","61502","2012-03-30"
"176592","Season 1","58540","2011-12-13"
"176619","Season 2","146172","2021-10-13"
"176631","Series 2","148443","2021-12-24"
"176641","4. Staffel","96492","2016-02-09"
"176648","5. Staffel","96492","2017-02-07"
"176655","6. Staffel","96492","2018-02-06"
"176662","7. Staffel","96492","2019-02-12"
"176704","Season 2","33134","1986-02-01"
"176743","Series 10","64193","2021-02-18"
"176752","Season 11","26524","2021-12-26"
"176763","Series 2","165814","2021-08-27"
"176769","Season 4","128669","2021-12-01"
"176778","Season 5","131679","2021-08-26"
"176789","Season 5","134648","2021-12-26"
"176817","Season 1","176816","2022-02-27"
"176837","Staffel 51","39195","2023-04-25"
"176845","Season 1","176844","2017-09-05"
"176856","Season 2","176844","2018-08-07"
"176867","Season 3","176844","2019-06-11"
"176878","Season 4","176844","2020-07-16"
"176895","Season 5","176844","2021-06-30"
"177004","Staffel 1","175350","2021-04-15"
"177011","Staffel 2","175350","2021-10-15"
"177106","Season 2","142891","2022-03-17"
"177115","Season 7","66316","2013-06-09"
"177139","Sæson 3","95086","2016-10-17"
"177149","Season 2","148374","1951-03-08"
"177176","Season 3","148374","1953-09-03"
"177230","Season 5","153059","2022-03-09"
"177265","Season 7","114984","2021-06-10"
"177290","Season 2","96645","1966-05-05"
"177323","Season 3","96645","1967-04-17"
"177362","Staffel 1","177361","2022-04-05"
"177400","Season 2","167194","2022-03-11"
"177408","Season 2","174445","2022-05-05"
"177452","Staffel 1","44708","1978-06-18"
"177470","Season 3","104411","2021-12-05"
"177479","Season 2","165756","2022-02-13"
"177498","Season 3","138335","2022-07-08"
"177593","Staffel 11","93641","2022-06-17"
"177668","Season 2","171257","2021-12-01"
"177680","Season 1","177679","2020-04-29"
"177681","Season 2","177679","2021-09-01"
"177682","Season 3","177679",\N
"177696","Season 1","177695","2022-06-19"
"177702","Säsong 2","169986","2020-10-11"
"177717","Season 1","177716","2021-03-25"
"177731","Season 1","35135","1963-03-03"
"177756","Season 2","35135","1985-12-13"
"177798","Season 3","35135","1987-11-12"
"177830","Series 2","133649","2018-08-22"
"177839","Series 3","133649","2019-08-28"
"177885","Season 2","32769",\N
"177886","Season 2","80311","2014-08-11"
"177899","Season 3","80311","2016-09-05"
"177911","Season 4","80311","2018-08-28"
"177920","Season 12","33451","2022-05-06"
"177939","Season 4","87856","2018-05-23"
"177958","Season 5","87856","2019-05-08"
"177977","Season 6","87856","2020-04-21"
"177996","Season 4","118004","2022-05-17"
"178014","Season 13","19434","2022-05-22"
"178030","Season 4","116445","2021-09-02"
"178073","Season 17","23184","2021-10-25"
"178114","Season 1","178113","2014-03-09"
"178123","Season 2","178113","2015-03-22"
"178137","Season 1","178136","2002-05-10"
"178160","Season 2","178136","2003-05-09"
"178186","Season 3","178136","2004-05-14"
"178210","Season 4","178136","2005-05-20"
"178233","Season 5","178136","2006-05-05"
"178256","Season 6","178136","2007-02-18"
"178333","Season 1","55415","1992-11-14"
"178435","Season 1","178434","2022-03-01"
"178458","Season 1","178457","1979-12-03"
"178472","Season 1","178471","2019-05-21"
"178497","Season 12","33361","2022-04-24"
"178517","Season 2","177716","2022-05-05"
"178535","Season 3","135045","2022-05-16"
"178550","Season 6","138893","2022-04-10"
"178563","Season 6","108730","2022-05-26"
"178583","Season 7","106581","2022-05-25"
"178603","Season 1","27339","2021-11-19"
"178616","Season 1","178615","2021-12-10"
"178628","Season 1","178627","2021-12-09"
"178636","Season 1","178635","2020-09-23"
"178654","Season 1","178653","2022-04-08"
"178668","Series 1","178666","1961-01-23"
"178682","Series 2","178666","1962-01-15"
"178696","Series 3","178666","1962-12-17"
"178710","Series 4","178666","1963-12-24"
"178729","Series 5","93947","2019-03-19"
"178737","Series 1","178736","2021-03-14"
"178754","Staffel 2","153801","2022-05-05"
"178761","Staffel 2","147432","2021-11-06"
"178771","Staffel 1","178770","2021-12-19"
"178779","Staffel 1","178778","2022-04-10"
"178853","Season 1","178852","2017-02-03"
"178864","Season 2","178852","2018-03-23"
"178875","Season 3","178852","2019-03-29"
"178887","Season 3","83365","2014-12-04"
"178901","Series 1","63162","2002-02-26"
"178910","Series 2","63162","2003-02-26"
"178919","Series 3","63162",\N
"178923","Temporada 2","44274","2003-11-11"
"178929","Temporada 3","44274","2004-10-22"
"178935","Temporada 4","44274","2005-12-16"
"178943","Black Books 3","30442","2004-04-15"
"178950","Season 1","91637","1965-05-23"
"178964","Season 2","91637","1966-04-24"
"179000","Series 1","63132","2004-07-27"
"179007","Series 2","63132","2005-11-20"
"179020","Specials","132642","2021-01-22"
"179023","Season 2","132642","2022-02-27"
"179053","Season 2","48292","1999-05-06"
"179156","Season 1","179155","2022-04-04"
"179176","Season 1","179175","2022-05-23"
"179201","Season 1","179200","2021-11-30"
"179212","Season 10","79201","2022-05-25"
"179266","Season 1","179265","2022-05-19"
"179272","Season 1","179271","2022-03-21"
"179336","Staffel 1","179335","2016-12-12"
"179348","Season 1","179347","2014-06-05"
"179404","Season 1","179403","2003-11-11"
"179418","Season 2","179403","2004-08-21"
"179446","Series 2","63286","2013-06-27"
"179461","Series 3","63286","2014-06-19"
"179473","Season 2","127695","2021-05-16"
"179512","Season 1","51726","2001-05-04"
"179513","Season 2","51726","2003-01-20"
"179514","Season 3","51726","2003-11-21"
"179515","Season 4","51726","2005-06-10"
"179516","Season 8","51726","2011-12-29"
"179517","Season 9","51726","2015-03-28"
"179518","Season 10","51726","2017-07-26"
"179533","Säsong 4","115517","2020-12-25"
"179540","Season 1","179539","2014-06-29"
"179549","Season 2","179539","2015-07-05"
"179560","Season 3","179539","2016-06-19"
"179575","Season 1","179574","2021-05-07"
"179587","Season 1","179586","2021-12-08"
"179670","Season 1","179669","2022-03-31"
"179723","Staffel 1","179722","2021-08-25"
"179729","Staffel 2","179722","2022-04-28"
"179772","Season 9","95928","2022-05-18"
"179795","Staffel 3","117417","2022-06-11"
"179807","Season 5","124763","2021-08-26"
"180087","The Fairly OddParents shorts","51726","2001-03-23"
"180100","Season 1","180099",\N
"180101","Season 1","158458",\N
"180105","Season 8","3307","2023-09-25"
"180114","Season 1 (2009-2010)","180113",\N
"180154","Season 1","33015","2000-05-15"
"180189","Season 1","180188","2006-01-27"
"180219","Season 1","58552","2019-08-30"
"180234","Season 1","180233","2020-04-27"
"180245","Season 2","180233","2021-07-15"
"180256","Season 1","58867","2009-05-22"
"180270","Season 1","180269","2009-12-10"
"180283","Season 1","180282","2020-05-15"
"180306","Season 1","180305","2015-06-05"
"180320","Season 2","180305","2018-06-08"
"180336","Saison 1","180334","2021-06-11"
"180349","Series 1","180348","2015-04-26"
"180363","Season 1","180362","2017-03-17"
"180377","Season 2","180362","2018-09-07"
"180400","Season 1","180399","2016-12-10"
"180409","Season 2","180399","2017-12-16"
"180421","Season 1","180420","2016-02-26"
"180446","Season 1","180445","2015-11-06"
"180458","Part I","180457","2016-12-16"
"180467","Part II","180457","2019-03-22"
"180478","Sesong 1","180477","2015-12-11"
"180503","Series 1","180502","2017-10-24"
