"id","parent_id","root_id"
"7174","566","8"
"7175","2486","8"
"7176","1653","8"
"7177","3640","8"
"7178","6118","8"
"7183","6211","8"
"7184","1321","8"
"7186","627","8"
"7188","262","8"
"7189","919","8"
"7190","6075","8"
"7191","1312","8"
"7194","1383","8"
"7195","6281","8"
"7198","6142","8"
"7199","4237","8"
"7201","3503","8"
"7202","19794","8"
"7203","812","8"
"7204","6713","8"
"7205","6218","8"
"7206","1729","8"
"7208","2470","8"
"7209","1600","8"
"7210","3676","8"
"7211","1620","8"
"7213","9620","8"
"7214","6102","8"
"7215","1998","8"
"7217","15319","8"
"7218","6102","8"
"7220","6319","8"
"7221","7","7"
"7223","61","8"
"7224","1332","8"
"7225","7351","8"
"7226","2883","8"
"7227","819","8"
"7228","131","8"
"7229","3786","8"
"7231","10936","8"
"7239","449","8"
"7240","3711","8"
"7244","961","8"
"7246","6094","8"
"7247","16642","8"
"7248","10114","8"
"7249","10114","8"
"7250","343","8"
"7251","693","8"
"7253","830","8"
"7255","3957","8"
"7257","74","8"
"7258","6091","8"
"7264","6149","8"
"7265","7348","8"
"7266","1778","8"
"7268","6100","8"
"7269","3725","8"
"7270","7780","8"
"7271","2136","8"
"7272","6334","8"
"7273","280","8"
"7275","3837","8"
"7276","741","8"
"7277","1605","8"
"7280","3674","8"
"7281","886","8"
"7282","12599","8"
"7283","131","8"
"7284","3931","8"
"7285","6","6"
"7286","7285","6"
"7288","1313","8"
"7289","1946","8"
"7290","12129","8"
"7291","1293","8"
"7293","5278","8"
"7297","1600","8"
"7298","74","8"
"7300","18314","8"
"7301","346","8"
"7302","268","8"
"7303","19569","8"
"7304","1679","8"
"7305","3957","8"
"7306","1600","8"
"7307","3831","8"
"7309","3681","8"
"7312","3795","8"
"7313","3796","8"
"7315","7024","8"
"7316","254","8"
"7318","2036","8"
"7319","2036","8"
"7320","3795","8"
"7322","2702","8"
"7323","2495","8"
"7324","3800","8"
"7325","332","8"
"7326","8386","8"
"7328","835","8"
"7329","375","8"
"7330","1445","8"
"7331","7291","8"
"7332","2800","8"
"7336","258","8"
"7337","3681","8"
"7342","2334","8"
"7343","2724","8"
"7344","445","8"
"7345","16642","8"
"7346","6150","8"
"7347","15902","8"
"7348","1293","8"
"7349","6037","8"
"7350","6078","8"
"7351","514","8"
"7352","1889","8"
"7353","19776","8"
"7355","12587","8"
"7356","6149","8"
"7357","1841","8"
"7358","6265","8"
"7359","6205","8"
"7360","1295","8"
"7364","16642","8"
"7368","724","8"
"7370","3644","8"
"7375","5301","8"
"7376","6070","8"
"7377","5952","8"
"7378","6165","8"
"7379","3805","8"
"7380","6089","8"
"7381","1004","8"
"7385","6665","8"
"7386","6027","8"
"7387","1349","8"
"7388","1419","8"
"7389","2211","8"
"7390","6108","8"
"7392","5864","8"
"7393","4896","8"
"7394","2482","8"
"7397","1998","8"
"7398","3678","8"
"7401","1201","8"
"7402","9","9"
"7404","409","8"
"7405","256","8"
"7406","1721","8"
"7407","1166","9"
"7409","18314","8"
"7410","783","8"
"7411","6095","8"
"7412","6146","8"
"7413","8721","8"
"7414","6097","8"
"7415","74","8"
"7416","961","8"
"7418","1008","8"
"7419","2036","8"
"7422","3801","8"
"7423","657","8"
"7424","6033","2"
"7427","1174","8"
"7429","6187","8"
"7430","6187","8"
"7432","6187","8"
"7434","6165","8"
"7437","7438","8"
"7438","6097","8"
"7439","128","8"
"7440","6100","8"
"7441","3970","8"
"7443","741","8"
"7444","1312","8"
"7445","1159","8"
"7447","6027","8"
"7448","3837","8"
"7449","3665","8"
"7451","566","8"
"7453","2646","8"
"7457","6265","8"
"7458","6027","8"
"7459","3786","8"
"7460","233","8"
"7464","3736","8"
"7468","4214","8"
"7470","375","8"
"7471","3730","8"
"7476","3294","8"
"7477","6149","8"
"7478","18315","8"
"7483","1618","8"
"7484","3338","8"
"7485","6110","8"
"7486","3422","8"
"7487","3425","8"
"7490","2065","8"
"7491","8464","8"
"7492","1295","8"
"7496","2203","8"
"7497","3711","8"
"7499","3722","8"
"7500","3450","8"
"7502","1605","8"
"7506","6165","8"
"7507","2131","8"
"7508","6099","8"
"7509","6785","8"
"7513","6097","8"
"7515","1223","8"
"7516","346","8"
"7519","3425","8"
"7520","3934","8"
"7521","6102","8"
"7523","4710","8"
"7524","12223","8"
"7525","6083","8"
"7526","131","8"
"7529","2724","8"
"7532","2020","8"
"7534","6091","8"
"7536","6091","8"
"7539","6070","8"
"7540","4720","8"
"7541","2646","8"
"7542","1729","8"
"7546","187","8"
"7548","2453","8"
"7549","4098","8"
"7550","3694","8"
"7553","1555","8"
"7556","3670","8"
"7558","1769","8"
"7560","3731","8"
"7564","6165","8"
"7566","3096","8"
"7567","2132","8"
"7568","6147","8"
"7569","3421","8"
"7570","1691","8"
"7572","2343","8"
"7573","6098","8"
"7576","657","8"
"7577","9463","8"
"7578","608","8"
"7579","6192","8"
"7580","1189","8"
"7585","1312","8"
"7587","409","8"
"7588","6150","8"
"7589","18315","8"
"7590","7591","9"
"7591","9","9"
"7592","7591","9"
"7593","7591","9"
"7595","2656","8"
"7596","1867","8"
"7597","1867","8"
"7598","3681","8"
"7600","3722","8"
"7601","1670","8"
"7602","2860","8"
"7603","1189","8"
"7605","1291","8"
"7607","6147","8"
"7609","3787","8"
"7615","346","8"
"7616","6288","8"
"7619","4399","8"
"7620","6019","8"
"7623","321","8"
"7625","2813","8"
"7629","6037","8"
"7634","2724","8"
"7635","5928","8"
"7636","1604","8"
"7637","3696","8"
"7638","3725","8"
"7639","1174","8"
"7644","6205","8"
"7645","1279","8"
"7658","279","8"
"7663","6069","8"
"7665","6271","8"
"7666","346","8"
"7669","3696","8"
"7670","1299","8"
"7671","1299","8"
"7674","6110","8"
"7678","7257","8"
"7679","1555","8"
"7682","1706","8"
"7689","6147","8"
"7690","3957","8"
"7693","1312","8"
"7694","256","8"
"7695","6088","8"
"7697","3928","8"
"7699","248","8"
"7700","6121","8"
"7702","8603","8"
"7704","346","8"
"7705","931","8"
"7710","3041","8"
"7711","74","8"
"7714","6037","8"
"7717","4391","8"
"7720","535","8"
"7722","1690","8"
"7727","1464","8"
"7728","1312","8"
"7729","3799","8"
"7730","1664","8"
"7731","6027","8"
"7740","3624","8"
"7745","1664","8"
"7747","4977","8"
"7753","6034","8"
"7755","1189","8"
"7767","6148","8"
"7771","3696","8"
"7773","3713","8"
"7774","346","8"
"7778","6040","8"
"7780","6186","8"
"7789","1485","8"
"7798","2627","8"
"7809","6250","8"
"7810","264","8"
"7812","19634","8"
"7813","7812","8"
"7814","1482","8"
"7815","414","8"
"7821","3848","8"
"7823","5096","8"
"7824","3508","8"
"7829","6086","8"
"7832","1189","8"
"7835","6321","8"
"7840","3837","8"
"7842","1332","8"
"7843","1189","8"
"7844","3801","8"
"7849","535","8"
"7850","319","8"
"7851","1189","8"
"7856","375","8"
"7857","3074","8"
"7860","6110","8"
"7864","6118","8"
"7867","658","8"
"7868","6054","8"
"7873","15902","8"
"7876","6190","8"
"7877","1464","8"
"7878","6037","8"
"7879","1605","8"
"7880","5096","8"
"7881","1233","8"
"7882","10934","8"
"7883","783","8"
"7885","2546","8"
"7887","15408","8"
"7890","6330","8"
"7891","1189","8"
"7892","1227","8"
"7897","6211","8"
"7904","1291","8"
"7909","445","8"
"7910","3434","8"
"7911","1262","8"
"7912","19533","8"
"7913","6665","8"
"7916","6253","8"
"7919","1313","8"
"7920","262","8"
"7921","1312","8"
"7922","2472","8"
"7923","6614","8"
"7925","4183","8"
"7926","18314","8"
"7927","6321","8"
"7928","2150","8"
"7929","3","3"
"7930","3","3"
"7931","3","3"
"7932","3","3"
"7934","6282","8"
"7935","1631","8"
"7936","18314","8"
"7937","2020","8"
"7938","7821","8"
"7940","3669","8"
"7942","6246","8"
"7944","5451","8"
"7945","694","8"
"7946","1174","8"
"7947","1688","8"
"7948","1174","8"
"7949","1174","8"
"7950","1189","8"
"7951","2060","8"
"7954","1201","8"
"7955","321","8"
"7956","3931","8"
"7962","511","8"
"7964","5770","8"
"7965","734","8"
"7971","1312","8"
"7972","90","8"
"7973","19794","8"
"7974","2646","8"
"7975","1266","8"
"7976","2146","8"
"7977","74","8"
"7979","10078","8"
"7980","429","8"
"7981","1604","8"
"7982","1174","8"
"7983","1266","8"
"7984","19707","8"
"7985","1312","8"
"7986","1485","8"
"7987","2155","8"
"7989","1254","8"
"7990","6165","8"
"7991","7492","8"
"7992","1291","8"
"7993","254","8"
"7994","1299","8"
"7995","825","8"
"8005","6205","8"
"8006","2138","8"
"8007","1312","8"
"8008","6150","8"
"8009","961","8"
"8010","258","8"
"8011","1159","8"
"8012","462","8"
"8013","3718","8"
"8015","1555","8"
"8016","143","8"
"8018","2393","8"
"8019","18315","8"
"8020","11850","8"
"8024","3794","8"
"8026","7992","8"
"8028","409","8"
"8030","2135","8"
"8031","6876","8"
"8032","131","8"
"8034","909","8"
"8036","3689","8"
"8037","1295","8"
"8038","1876","8"
"8039","10188","8"
"8041","1161","8"
"8042","15637","8"
"8043","6150","8"
"8044","3795","8"
"8045","1383","8"
"8046","1981","8"
"8047","3624","8"
"8048","6137","8"
"8052","971","8"
"8053","434","8"
"8055","6665","8"
"8056","6012","8"
"8057","2494","8"
"8058","18315","8"
"8059","3805","8"
"8061","1716","8"
"8066","1464","8"
"8067","1281","8"
"8070","693","8"
"8072","2136","8"
"8075","6026","8"
"8076","6322","8"
"8077","18314","8"
"8079","392","8"
"8080","254","8"
"8081","6265","8"
"8082","4931","8"
"8085","1192","8"
"8088","3763","8"
"8089","3796","8"
"8090","2646","8"
"8091","1464","8"
"8093","6037","8"
"8094","3799","8"
"8095","6008","8"
"8097","304","8"
"8098","9235","8"
"8099","958","8"
"8100","511","8"
"8101","19963","8"
"8102","6665","8"
"8103","6008","8"
"8104","6205","8"
"8105","1728","8"
"8110","3717","8"
"8111","5451","8"
"8112","6022","8"
"8113","3424","8"
"8115","10044","8"
"8116","10094","8"
"8117","3837","8"
"8118","3679","8"
"8119","3671","8"
"8120","706","8"
"8125","3725","8"
"8126","6327","8"
"8127","2679","8"
"8128","694","8"
"8130","6295","8"
"8131","2964","8"
"8132","2724","8"
"8133","3425","8"
"8136","1984","8"
"8137","6255","8"
"8138","3684","8"
"8140","2155","8"
"8144","1189","8"
"8148","3760","8"
"8150","3669","8"
"8151","1969","8"
"8153","6192","8"
"8156","2470","8"
"8157","6876","8"
"8158","19588","8"
"8159","1543","8"
"8161","1698","8"
"8162","3679","8"
"8163","2482","8"
"8165","6150","8"
"8168","3787","8"
"8180","1926","8"
"8181","1822","8"
"8183","3704","8"
"8188","6642","8"
"8192","7024","8"
"8207","4391","8"
"8210","12100","8"
"8214","3684","8"
"8221","1312","8"
"8229","3851","8"
"8231","1328","8"
"8232","279","8"
"8235","3923","8"
"8240","6187","8"
"8243","6189","8"
"8244","1464","8"
"8247","3772","8"
"8250","340","8"
"8251","3671","8"
"8256","409","8"
"8257","9115","8"
"8259","3341","8"
"8261","3671","8"
"8264","5997","8"
"8265","256","8"
"8271","3425","8"
"8275","3722","8"
"8293","3925","8"
"8296","6146","8"
"8299","2852","8"
"8301","390","8"
"8303","6095","8"
"8305","1664","8"
"8306","6061","8"
"8310","3809","8"
"8315","1887","8"
"8322","10939","8"
"8329","1284","8"
"8343","270","8"
"8344","10320","8"
"8350","3809","8"
"8352","3421","8"
"8353","4769","8"
"8364","4379","8"
"8365","5302","8"
"8366","3711","8"
"8367","6107","8"
"8369","3934","8"
"8375","6305","8"
"8376","11700","8"
"8379","511","8"
"8380","6013","8"
"8381","3800","8"
"8383","1189","8"
"8384","1605","8"
"8385","6240","8"
"8386","2116","8"
"8387","490","8"
"8388","6246","8"
"8396","15408","8"
"8402","3640","8"
"8403","10032","8"
"8404","3671","8"
"8406","2679","8"
"8410","6149","8"
"8411","3800","8"
"8417","2346","8"
"8418","1189","8"
"8419","2346","8"
"8421","18314","8"
"8422","6144","8"
"8424","74","8"
"8425","6281","8"
"8428","6680","8"
"8430","3852","8"
"8431","2724","8"
"8432","2482","8"
"8433","3816","8"
"8435","1492","8"
"8436","579","8"
"8438","1189","8"
"8439","6265","8"
"8441","3671","8"
"8442","1383","8"
"8444","2571","8"
"8445","254","8"
"8446","6191","8"
"8447","1728","8"
"8449","11582","8"
"8453","6186","8"
"8455","4120","8"
"8461","262","8"
"8464","3666","8"
"8467","3758","8"
"8468","2346","8"
"8470","6026","8"
"8479","6097","8"
"8481","3676","8"
"8483","548","8"
"8485","332","8"
"8486","2154","8"
"8488","10094","8"
"8489","3787","8"
"8490","2571","8"
"8491","3283","8"
"8492","1004","8"
"8493","5451","8"
"8495","3671","8"
"8496","304","8"
"8497","6033","2"
"8498","6092","8"
"8499","1604","8"
"8500","8809","8"
"8502","372","8"
"8503","1706","8"
"8504","2035","8"
"8505","12100","8"
"8506","8667","8"
"8508","268","8"
"8515","332","8"
"8516","1957","8"
"8517","3828","8"
"8518","1455","8"
"8519","958","8"
"8521","1189","8"
"8526","6224","8"
"8527","3671","8"
"8528","65","8"
"8530","1166","9"
"8531","2474","8"
"8532","6290","8"
"8534","977","8"
"8535","612","8"
"8536","3090","8"
"8537","14537","8"
"8538","1266","8"
"8539","3957","8"
"8541","3700","8"
"8543","3255","8"
"8544","6103","8"
"8546","4769","8"
"8547","3786","8"
"8553","10494","8"
"8555","3689","8"
"8556","3769","8"
"8558","7276","8"
"8559","6727","8"
"8561","6117","8"
"8562","3761","8"
"8563","6040","8"
"8564","6037","8"
"8565","6149","8"
"8566","10941","8"
"8567","3460","8"
"8568","6110","8"
"8569","4908","8"
"8570","6083","8"
"8572","268","8"
"8573","8438","8"
"8574","999","8"
"8576","6040","8"
"8577","3527","8"
"8578","12595","8"
"8580","6281","8"
"8581","74","8"
"8582","1689","8"
"8584","6156","8"
"8586","3425","8"
"8587","1769","8"
"8588","8343","8"
"8590","2120","8"
"8593","849","8"
"8594","2660","8"
"8595","2001","8"
"8596","3671","8"
"8597","6128","8"
"8598","4278","8"
"8600","6093","8"
"8601","279","8"
"8603","3722","8"
"8607","3684","8"
"8608","4048","8"
"8609","6099","8"
"8610","11436","8"
"8611","6098","8"
"8612","612","8"
"8613","387","8"
"8614","3443","8"
"8615","738","8"
"8616","3684","8"
"8617","4585","8"
"8619","3787","8"
"8620","6038","8"
"8621","3421","8"
"8624","6075","8"
"8625","5693","8"
"8626","6310","8"
"8627","1349","8"
"8628","694","8"
"8631","3835","8"
"8632","1189","8"
"8633","8634","8"
"8634","6075","8"
"8635","14506","8"
"8636","8188","8"
"8639","1359","8"
"8640","442","8"
"8641","6192","8"
"8642","6165","8"
"8643","6099","8"
"8644","4479","8"
"8645","1439","8"
"8646","18314","8"
"8647","409","8"
"8649","8650","8"
"8650","3725","8"
"8651","1293","8"
"8652","9794","8"
"8653","5739","8"
"8654","6100","8"
"8655","6083","8"
"8656","6054","8"
"8657","7257","8"
"8658","18314","8"
"8659","6088","8"
"8660","6162","8"
"8662","1189","8"
"8663","3758","8"
"8664","3671","8"
"8665","6052","8"
"8666","10936","8"
"8667","6102","8"
"8669","6153","8"
"8670","6113","8"
"8671","10939","8"
"8673","3709","8"
"8674","3671","8"
"8675","7136","8"
"8676","233","8"
"8679","2923","8"
"8680","14207","8"
"8681","5388","8"
"8682","6005","8"
"8683","8264","8"
"8684","6150","8"
"8685","13889","8"
"8686","10209","8"
"8687","5611","8"
"8688","6110","8"
"8689","18316","8"
"8690","2066","8"
"8691","18316","8"
"8692","6073","8"
"8693","3671","8"
"8694","6095","8"
"8695","3710","8"
"8696","2923","8"
"8697","5496","8"
"8698","254","8"
"8699","6165","8"
"8700","6165","8"
"8701","6091","8"
"8702","1464","8"
"8703","6111","8"
"8708","3","3"
"8709","6190","8"
"8710","3764","8"
"8711","18315","8"
"8712","3786","8"
"8713","3787","8"
"8714","1201","8"
"8716","3830","8"
"8718","6294","8"
"8719","2291","8"
"8720","1605","8"
"8721","1266","8"
"8723","3713","8"
"8724","4977","8"
"8726","6876","8"
"8727","739","8"
"8728","8136","8"
"8729","1189","8"
"8730","4494","8"
"8731","6034","8"
"8732","1189","8"
"8733","6038","8"
"8734","6008","8"
"8735","6022","8"
"8737","2148","8"
"8738","5457","8"
"8739","2203","8"
"8740","6274","8"
"8741","6033","2"
"8742","3679","8"
"8743","6496","8"
"8744","2571","8"
"8746","1698","8"
"8747","1900","8"
"8749","1458","8"
"8750","268","8"
"8751","1605","8"
"8752","514","8"
"8754","1808","8"
"8757","2272","8"
"8758","1025","8"
"8759","6642","8"
"8760","1332","8"
"8763","15818","8"
"8764","519","8"
"8765","1189","8"
"8767","3338","8"
"8768","919","8"
"8771","612","8"
"8772","3676","8"
"8774","1464","8"
"8775","1174","8"
"8777","4414","8"
"8778","6150","8"
"8780","2139","8"
"8781","1698","8"
"8782","2337","8"
"8783","1892","8"
"8786","2515","8"
"8787","3800","8"
"8788","6149","8"
"8789","332","8"
"8790","6189","8"
"8791","1174","8"
"8792","16059","8"
"8795","4636","8"
"8796","1262","8"
"8797","340","8"
"8798","6150","8"
"8800","6642","8"
"8802","1284","8"
"8803","1279","8"
"8805","131","8"
"8806","6097","8"
"8807","2070","8"
"8808","6118","8"
"8809","6099","8"
"8810","1293","8"
"8812","3352","8"
"8813","1469","8"
"8814","4428","8"
"8815","6665","8"
"8816","1439","8"
"8817","291","8"
"8819","1284","8"
"8820","6049","8"
"8821","6250","8"
"8823","6037","8"
"8825","332","8"
"8826","1691","8"
"8828","5451","8"
"8829","5302","8"
"8831","6136","8"
"8832","5302","8"
"8833","7257","8"
"8834","1189","8"
"8837","3836","8"
"8838","1189","8"
"8839","657","8"
"8840","6067","8"
"8841","535","8"
"8842","6148","8"
"8844","6321","8"
"8845","1605","8"
"8846","6150","8"
"8850","478","8"
"8851","3795","8"
"8856","1439","8"
"8857","3795","8"
"8860","6070","8"
"8861","4391","8"
"8862","1286","8"
"8863","6118","8"
"8864","2272","8"
"8866","6030","8"
"8867","2","2"
"8869","1189","8"
"8870","1605","8"
"8871","1174","8"
"8872","4769","8"
"8873","1299","8"
"8874","535","8"
"8876","3731","8"
"8879","6084","8"
"8881","3012","8"
"8883","9567","8"
"8886","8438","8"
"8887","3800","8"
"8888","2051","8"
"8890","3425","8"
"8891","1918","8"
"8894","3671","8"
"8895","11436","8"
"8896","13108","8"
"8898","279","8"
"8900","5288","8"
"8901","131","8"
"8902","429","8"
"8903","961","8"
"8904","535","8"
"8905","3710","8"
"8909","409","8"
"8910","5457","8"
"8911","3875","8"
"8913","2632","8"
"8914","3423","8"
"8917","6037","8"
"8918","6167","8"
"8920","3665","8"
"8922","1463","8"
"8923","1708","8"
"8924","16642","8"
"8925","3640","8"
"8926","6054","8"
"8927","1691","8"
"8928","1645","8"
"8929","1284","8"
"8930","1350","8"
"8931","6785","8"
"8932","6075","8"
"8936","8438","8"
"8937","1189","8"
"8938","268","8"
"8939","3679","8"
"8940","6190","8"
"8941","1464","8"
"8942","3671","8"
"8943","4432","8"
"8944","3684","8"
"8945","6295","8"
"8946","3671","8"
"8947","3787","8"
"8948","6224","8"
"8949","1053","9"
"8951","2647","8"
"8952","1174","8"
"8953","4379","8"
"8954","6092","8"
"8955","3198","8"
"8958","4408","8"
"8959","3699","8"
"8961","6091","8"
"8962","264","8"
"8965","3671","8"
"8967","6192","8"
"8969","6321","8"
"8970","3795","8"
"8971","5316","8"
"8972","3673","8"
"8974","2272","8"
"8975","1262","8"
"8977","3671","8"
"8982","392","8"
"8983","6075","8"
"8985","6153","8"
"8986","840","8"
"8990","1052","9"
"8992","270","8"
"8994","5770","8"
"8995","1161","8"
"8996","2148","8"
"8997","2821","8"
"8998","3671","8"
"8999","74","8"
"9000","2515","8"
"9003","392","8"
"9004","3836","8"
"9005","3673","8"
"9006","819","8"
"9007","1159","8"
"9008","10161","8"
"9009","928","8"
"9010","3421","8"
"9012","6037","8"
"9013","3624","8"
"9014","2663","8"
"9015","2798","8"
"9016","3182","8"
"9017","6091","8"
"9018","6250","8"
"9021","2343","8"
"9024","3671","8"
"9025","6085","8"
"9026","6100","8"
"9028","981","8"
"9031","1053","9"
"9032","19060","8"
"9034","5563","8"
"9035","9044","8"
"9037","695","8"
"9038","1892","8"
"9041","6007","8"
"9043","1357","8"
"9044","3711","8"
"9046","490","8"
"9047","3671","8"
"9048","3352","8"
"9049","1189","8"
"9050","3795","8"
"9051","3671","8"
"9052","1464","8"
"9056","65","8"
"9057","1422","8"
"9059","1312","8"
"9060","3673","8"
"9062","11582","8"
"9063","6035","8"
"9065","3670","8"
"9067","6580","8"
"9068","5274","8"
"9069","1998","8"
"9070","3763","8"
"9071","3713","8"
"9072","3931","8"
"9073","18315","8"
"9074","11197","8"
"9075","1691","8"
"9076","3678","8"
"9077","1097","6"
"9078","3766","8"
"9080","3425","8"
"9081","1296","8"
"9082","2469","8"
"9083","6165","8"
"9084","10188","8"
"9085","14207","8"
"9087","6300","8"
"9088","1189","8"
"9089","3681","8"
"9090","588","8"
"9091","1174","8"
"9095","3816","8"
"9096","2646","8"
"9098","3796","8"
"9101","1889","8"
"9102","256","8"
"9103","2535","8"
"9104","7177","8"
"9106","1998","8"
"9108","4702","8"
"9109","3710","8"
"9110","4728","8"
"9113","6255","8"
"9115","6242","8"
"9116","6186","8"
"9119","6523","8"
"9120","1172","9"
"9121","5609","8"
"9122","1809","8"
"9124","3739","8"
"9125","1953","8"
"9127","3680","8"
"9129","3737","8"
