"movie_id","referenced_id","type"
"75325","42864",\N
"75326","10",\N
"75326","1570",\N
"75327","207",\N
"82070","18706",\N
"82070","2504",\N
"82070","10489",\N
"82074","1954",\N
"186727","33224","Remake"
"82075","289",\N
"82076","264",\N
"82076","45392",\N
"39621","88362","Remake"
"69930","2980",\N
"69931","84",\N
"72844","10787",\N
"72845","2323",\N
"72849","264",\N
"72850","1570",\N
"72852","12843",\N
"72852","18706",\N
"72853","597",\N
"72854","1366",\N
"72855","84",\N
"186894","86058","Remake"
"83269","15063",\N
"83271","11815",\N
"83272","745",\N
"83276","1704",\N
"83277","84",\N
"31035","1972",\N
"31036","1972",\N
"76807","601",\N
"76810","489",\N
"76812","10",\N
"76812","97",\N
"76812","2344",\N
"76812","528",\N
"76813","10068",\N
"179191","81495",\N
"6519","43729","SpinOff"
"87308","1578",\N
"87308","9328",\N
"87308","2366",\N
"87308","12",\N
"87308","10144",\N
"87308","36066",\N
"87308","11832",\N
"87308","162596",\N
"87308","10242",\N
"87308","10998",\N
"87308","1700",\N
"87308","770",\N
"87308","303",\N
"87308","907",\N
"87308","10340",\N
"87308","601",\N
"87308","141050",\N
"159547","770",\N
"179485","8363",\N
"179485","679",\N
"179485","11",\N
"148892","304",\N
"148892","1606",\N
"148896","89619",\N
"133090","1575",\N
"10905","12089","Remake"
"133096","31917",\N
"162315","9552",\N
"134750","3601",\N
"187211","2504","SpinOff"
"147113","22903",\N
"9962","116205",\N
"9962","92634",\N
"9962","81655",\N
"139064","16992",\N
"139064","6082",\N
"139064","16550",\N
"139064","680",\N
"139064","9283",\N
"139064","101",\N
"6243","694",\N
"138787","37730",\N
"82621","10456",\N
"82621","85",\N
"146230","102091",\N
"146230","51769",\N
"171414","55886",\N
"171414","85",\N
"171414","329",\N
"171414","680",\N
"171414","345",\N
"171414","119",\N
"171414","109682",\N
"171414","138245",\N
"171414","160428",\N
"162318","41107",\N
"162318","31917",\N
"164073","14480",\N
"164073","264",\N
"187703","32929",\N
"187703","15586",\N
"187002","2028",\N
"181554","601",\N
"181556","11806",\N
"181556","14480",\N
"181556","601",\N
"181556","75",\N
"181556","12144",\N
"181557","19",\N
"181557","62",\N
"181559","41536",\N
"181560","602",\N
"181562","562",\N
"181565","151",\N
"181565","10",\N
"181568","348",\N
"181568","679",\N
"181570","563",\N
"181570","14480",\N
"181571","1844",\N
"181573","18706",\N
"181574","89988",\N
"181574","2495",\N
"181574","111576",\N
"181575","25913",\N
"181576","601",\N
"120318","18834",\N
"120318","345",\N
"120318","11036",\N
"120318","10195",\N
"120318","8681",\N
"178834","154443",\N
"153164","91541",\N
"153165","137",\N
"158964","630",\N
"178108","671",\N
"178108","37245",\N
"178108","1286",\N
"138787","4547",\N
"138787","9571",\N
"187994","38513","Remake"
"163576","34",\N
"163576","8582",\N
"9522","151",\N
"9522","10868",\N
"152134","68606",\N
"158096","14534","SpinOff"
"176188","10",\N
"188081","95037",\N
"103086","7485","Remake"
"134457","35335",\N
"134459","11778",\N
"134465","17711",\N
"115179","91633",\N
"115180","550",\N
"115782","27627",\N
"115783","104909",\N
"188312","16063",\N
"188312","41911",\N
"116348","10279",\N
"116349","9485",\N
"116350","109038",\N
"162324","6716",\N
"108670","8580",\N
"179489","202",\N
"179489","208",\N
"179489","283",\N
"179489","1275",\N
"121373","601",\N
"188455","81884","SpinOff"
"188458","39131","SpinOff"
"188489","70702","SpinOff"
"188488","188070",\N
"178016","1797",\N
"188889","20564","SpinOff"
"62679","62678","Remake"
"150971","9332",\N
"143052","1621",\N
"143052","9602",\N
"143052","150",\N
"143052","188954",\N
"187687","18",\N
"188967","221",\N
"179491","130025",\N
"189028","99852",\N
"150491","1572",\N
"153024","42534",\N
"162889","12687",\N
"162890","6978",\N
"188569","104022","Remake"
"178574","1541",\N
"178018","6716",\N
"178018","13194",\N
"41730","9003","Remake"
"148220","2495",\N
"31506","111576",\N
"120638","8587",\N
"120638","2034",\N
"120639","2293",\N
"121603","23164",\N
"121603","107625",\N
"121603","1570",\N
"121605","39131",\N
"121605","124609",\N
"121608","562",\N
"121608","788",\N
"121608","96118",\N
"121608","104201",\N
"121608","54076",\N
"121608","102686",\N
"121609","1800",\N
"121610","238",\N
"121610","102091",\N
"121610","95646",\N
"121610","9479",\N
"121611","32222",\N
"121611","108794",\N
"121611","754",\N
"121611","1701",\N
"121611","2059",\N
"121611","9802",\N
"121611","1250",\N
"121611","35532",\N
"121611","9679",\N
"121611","23139",\N
"121611","1722",\N
"121611","451",\N
"121612","105543",\N
"121612","112086",\N
"121612","108664",\N
"114272","114189",\N
"115375","115345",\N
"115375","114189",\N
"189276","5336",\N
"189276","5336","Homage"
"189287","51946",\N
"170159","104201",\N
"170167","1422",\N
"170173","5547",\N
"109914","6095","Remake"
"178019","1654",\N
"179493","33239",\N
"121613","5173",\N
"121613","15113",\N
"121613","1570",\N
"121614","76346",\N
"121615","174411",\N
"121615","9988",\N
"121615","161",\N
"121616","1570",\N
"121616","31771",\N
"121616","189455",\N
"121617","35819",\N
"121617","81755",\N
"121617","8367",\N
"146700","607",\N
"189523","105",\N
"178020","106",\N
"179494","114",\N
"179495","179194",\N
"121618","87856",\N
"121618","14116",\N
"121618","1570",\N
"121618","32046",\N
"121619","111508",\N
"121619","20861",\N
"121619","32046",\N
"121619","620",\N
"121619","9485",\N
"121621","1570",\N
"121621","15113",\N
"121910","92525",\N
"121910","562",\N
"97901","189720","Homage"
"97901","189720","SpinOff"
"189765","165",\N
"189765","84",\N
"189765","1089",\N
"189765","8068",\N
"189765","957",\N
"121911","744",\N
"121911","24041",\N
"121911","11325",\N
"121912","97110",\N
"121913","1800",\N
"121914","604",\N
"121914","1700",\N
"121914","15470",\N
"121914","34035",\N
"121914","510",\N
"121914","45392",\N
"121915","114772",\N
"121915","16550",\N
"121915","31612",\N
"121915","11641",\N
"121915","66800",\N
"121915","35519",\N
"121915","162",\N
"121915","2925",\N
"121915","6430",\N
"121915","18746",\N
"190148","6716",\N
"178021","10654",\N
"178021","9485",\N
"178021","33258",\N
"178021","18746",\N
"121916","89082",\N
"121916","112417",\N
"121917","35216",\N
"121917","1759",\N
"121918","1582",\N
"121918","8909",\N
"121919","10144",\N
"121919","33813",\N
"121919","11382",\N
"121919","10947",\N
"121919","92754",\N
"121920","10653",\N
"121920","8872",\N
"121920","278",\N
"121920","16992",\N
"34304","143","Remake"
"175614","91541",\N
"190926","199",\N
"190931","283",\N
"190934","21251",\N
"190946","190946",\N
"191260","86672","Remake"
"62252","845",\N
"189762","102116","Parody"
"189762","121449","Parody"
"191766","9552",\N
"189819","14480",\N
"191766","629",\N
"9843","603",\N
"9843","380",\N
"9843","6716",\N
"146773","197",\N
"121921","62504",\N
"121921","4476",\N
"121921","272",\N
"121921","26469",\N
"121921","102686",\N
"121921","86931",\N
"121921","62859",\N
"121921","112186",\N
"121922","9802",\N
"121923","127234",\N
"121924","619",\N
"121924","619",\N
"121925","2062",\N
"121926","155",\N
"121927","2925",\N
"121927","1574",\N
"132522","9779",\N
"132522","121450",\N
"132523","77",\N
"132523","85223",\N
"132523","31828",\N
"132523","754",\N
"132523","11660",\N
"132523","6977",\N
"132523","155",\N
"132523","18235",\N
"132524","95",\N
"132524","1588",\N
"132524","57820",\N
"132527","601",\N
"132527","2005",\N
"132527","92531",\N
"132527","22984",\N
"132527","27550",\N
"191766","10999",\N
"191766","218",\N
"191766","1368",\N
"191766","19103",\N
"191766","5548",\N
"191766","9387",\N
"191766","9349",\N
"191766","106",\N
"191766","85",\N
"142407","2005",\N
"142407","1366",\N
"142407","1371",\N
"192313","25652",\N
"192425","11846",\N
"74998","36378",\N
"74998","137",\N
"74998","26469",\N
"75037","62",\N
"78556","264",\N
"78556","151",\N
"80626","81495",\N
"90556","528",\N
"104366","8373",\N
"104366","165",\N
"104367","820",\N
"104368","89430",\N
"104369","10428",\N
"104370","81077",\N
"104371","380",\N
"172584","82199","Parody"
"172584","33096","Parody"
"172584","103103","Parody"
"105465","8831",\N
"105465","2164",\N
"105465","680",\N
"108843","1286",\N
"108843","3530",\N
"108845","1286",\N
"108848","25738",\N
"108848","1885",\N
"108848","34",\N
"108851","7520",\N
"109769","33813",\N
"109769","1286",\N
"109770","165",\N
"109771","289",\N
"109772","19683",\N
"109772","7520",\N
"116931","771",\N
"116932","1592",\N
"116933","508",\N
"144987","105",\N
"144988","22033",\N
"144988","2810",\N
"144989","9905",\N
"144989","9598",\N
"144989","179135",\N
"144989","524",\N
"144989","8839",\N
"144989","264",\N
"144989","88411",\N
"144989","87976",\N
"144989","82808",\N
"144989","103545",\N
"144991","1924",\N
"144995","1091",\N
"144995","87976",\N
"144996","1585",\N
"144997","562",\N
"144997","93348",\N
"145000","1805",\N
"145002","11963",\N
"102927","91341","SpinOff"
"193359","104587","Remake"
"134640","16638",\N
"134640","88",\N
"134640","161",\N
"178024","18950",\N
"178025","170",\N
"178025","81765",\N
"132530","118284",\N
"193553","6342","SpinOff"
"132531","812",\N
"132531","21939",\N
"132531","52375",\N
"132531","112187",\N
"132532","945",\N
"132532","10538",\N
"132532","5173",\N
"132532","81755",\N
"132532","125091",\N
"132533","96118",\N
"132533","1570",\N
"186774","264",\N
"186775","154",\N
"186784","120",\N
"186785","1275",\N
"178026","601",\N
"33216","27666","SpinOff"
"195777","132787","SpinOff"
"26665","47248","Remake"
"196249","9344","Influence"
"193372","93771","Remake"
"11822","5336",\N
"14651","5336",\N
"176311","5336","Influence"
"176311","5336",\N
"196326","5336",\N
"196327","5336","Homage"
"196327","5336",\N
"52082","3170",\N
"181303","129648","Remake"
"131257","621",\N
"131257","11935",\N
"131257","12185",\N
"198020","81495",\N
"11258","1788",\N
"198020","8091",\N
"110841","86820",\N
"110841","3114",\N
"110841","39131",\N
"110841","113064",\N
"181756","202",\N
"181756","771",\N
"181758","34",\N
"198171","158295",\N
"162952","744",\N
"162952","10",\N
"162952","62136",\N
"191235","112760",\N
"191235","597",\N
"191235","1587",\N
"191235","528",\N
"191235","106",\N
"198375","9485",\N
"189212","8978",\N
"189212","10654",\N
"189212","105271",\N
"189212","3167",\N
"189213","31771",\N
"189213","64795",\N
"189214","18079",\N
"189215","744",\N
"189215","629",\N
"189215","10328",\N
"181760","11806",\N
"181761","10246",\N
"162511","84",\N
"162518","2344",\N
"63041","1891",\N
"63041","29122",\N
"63041","601",\N
"199170","1762",\N
"199266","26253",\N
"53977","924",\N
"53977","1858",\N
"53977","10",\N
"53977","764",\N
"53977","31278",\N
"199431","32968",\N
"199543","11987","SpinOff"
"132691","1885",\N
"176390","645",\N
"181934","2667",\N
"157637","12687",\N
"199944","310",\N
"189197","208",\N
"200136","139561",\N
"200380","10772","Remake"
"198520","9494",\N
"198520","562",\N
"198521","619",\N
"198521","9552",\N
"198521","11153",\N
"198521","289",\N
"198521","25423",\N
"189216","9340",\N
"189216","11878",\N
"189216","57579",\N
"189216","30800",\N
"189216","59838",\N
"201205","129063","Influence"
"201205","15","Influence"
"201205","52327","Influence"
"200128","144090","SpinOff"
"183538","144090","SpinOff"
"17845","33174",\N
"201417","10144","Remake"
"34928","3294","Influence"
"201573","176502","SpinOff"
"6255","61669",\N
"83","10990",\N
"189218","2810",\N
"189218","27666",\N
"189218","152648",\N
"189218","812",\N
"189218","10020",\N
"189218","102686",\N
"198329","3782","Remake"
"202329","116210","Remake"
"148893","87509",\N
"148893","16550",\N
"148893","38",\N
"148893","32812",\N
"180851","280",\N
"202647","24855",\N
"202647","202650",\N
"202661","10182",\N
"202667","11549",\N
"202671","10973",\N
"202770","68384",\N
"202727","389","Influence"
"202727","10310","Influence"
"202911","10",\N
"203042","6977",\N
"203042","9552",\N
"203067","630",\N
"20452","203190","Remake"
"203499","203498",\N
"196345","113681",\N
"202911","620",\N
"202911","131495",\N
"146409","10166","Remake"
"143097","111780",\N
"143097","6716",\N
"143098","377",\N
"143098","8869",\N
"143098","33306",\N
"143098","2344",\N
"143098","1547",\N
"143099","603",\N
"143099","1547",\N
"143099","88451",\N
"145259","69538",\N
"188086","10",\N
"204071","295",\N
"181801","238",\N
"181802","1891",\N
"204159","204153",\N
"204162","190946","Influence"
"145813","238",\N
"145814","15063",\N
"145818","59361",\N
"145823","350",\N
"145823","88459",\N
"145827","33650",\N
"145830","111451",\N
"145831","28318",\N
"145832","10068",\N
"145832","10340",\N
"145835","75225",\N
"145838","571",\N
"145840","1887",\N
"145840","639",\N
"145840","9489",\N
"145840","9475",\N
"145843","634",\N
"145849","22733",\N
"145849","207",\N
"145851","2044",\N
"145851","462",\N
"145852","238",\N
"145852","524",\N
"145857","9944",\N
"145860","189455",\N
"145862","694",\N
"145862","16054",\N
"145868","9485",\N
"145873","88",\N
"145873","1541",\N
"145873","676",\N
"145874","509",\N
"145880","4347",\N
"145880","71962",\N
"145880","12177",\N
"145880","8582",\N
"145881","54076",\N
"145885","10534",\N
"145887","4547",\N
"145888","189455",\N
"145889","1581",\N
"145890","59540",\N
"33602","158333",\N
"204783","1939",\N
"202727","119",\N
"202727","17590",\N
"163556","10",\N
"163556","528",\N
"163556","204010",\N
"163556","1771",\N
"163556","122695",\N
"163556","158317",\N
"181811","1637",\N
"188546","218",\N
"188546","408",\N
"188546","47247",\N
"188764","1366",\N
"164568","8536",\N
"167519","229",\N
"87569","158333",\N
"204710","10","SpinOff"
"59205","205062","SpinOff"
"205691","37730",\N
"205740","129541","SpinOff"
"205768","280","Influence"
"205767","137","Influence"
"12651","205835","Influence"
"206129","71092","Remake"
"202727","797","Influence"
"94823","10514",\N
"5375","56551",\N
"5375","1366",\N
"5375","1371",\N
"5375","5039",\N
"179502","1637",\N
"179502","104185",\N
"3130","32151","SpinOff"
"722","643","Homage"
"206917","57448","Homage"
"206918","29721","Influence"
"206920","29724","Influence"
"206921","9552","Influence"
"206936","133583","SpinOff"
"70515","30823",\N
"181818","1824",\N
"189234","190948",\N
"190948","189234",\N
"189234","289",\N
"189235","53607",\N
"189235","2059",\N
"189235","13",\N
"189236","33098",\N
"189237","328",\N
"189820","1092",\N
"189821","8091",\N
"191324","2323",\N
"190949","9485",\N
"190949","35819",\N
"94833","94832",\N
"190569","81495",\N
"170856","2864",\N
"170858","1671",\N
"170859","86718",\N
"170859","1885",\N
"170859","28679",\N
"170861","22239",\N
"207750","12237",\N
"170862","1974",\N
"170862","105",\N
"170863","12",\N
"170866","120104",\N
"170867","1275",\N
"170868","1654",\N
"170870","28",\N
"170870","388",\N
"170870","120",\N
"170871","451",\N
"170871","137",\N
"170871","180780",\N
"170871","120249",\N
"170871","24969",\N
"170871","14312",\N
"170871","30771",\N
"170871","37688",\N
"170871","10323",\N
"170871","20289",\N
"170871","138893",\N
"170872","20695",\N
"170873","117665",\N
"170873","550",\N
"170874","2344",\N
"170875","36378",\N
"170875","7191",\N
"170875","679",\N
"170876","89",\N
"170877","27550",\N
"170878","218",\N
"198679","96645",\N
"198679","76787",\N
"198679","207",\N
"198679","35267",\N
"198679","198698",\N
"198698","66754",\N
"198698","198679",\N
"198698","205605",\N
"205605","198698",\N
"205605","2980",\N
"205605","2493",\N
"205605","380",\N
"11692","55465",\N
"11692","775",\N
"162954","13",\N
"162954","15063",\N
"162954","12869",\N
"97621","10952",\N
"97621","949",\N
"97621","1575",\N
"97621","93103",\N
"97621","694",\N
"97621","500",\N
"97621","275",\N
"97621","8963",\N
"97621","1089",\N
"97621","37688",\N
"97621","2667",\N
"97621","12620",\N
"97621","153",\N
"97621","20454",\N
"97621","93348",\N
"97621","4246",\N
"97621","8587",\N
"97621","603",\N
"97621","116377",\N
"97621","35819",\N
"97621","5683",\N
"97621","377",\N
"97621","4011",\N
"97621","4995",\N
"97621","807",\N
"208334","100068",\N
"174244","10310",\N
"208553","620",\N
"57791","9506","SpinOff"
"208637","23186","Remake"
"208665","105020","Remake"
"208713","2062",\N
"110825","83981",\N
"110825","9390",\N
"110825","161",\N
"110825","76699",\N
"15592","32064",\N
"15592","563",\N
"208835","1575",\N
"1693","15",\N
"1693","1891",\N
"171408","8945",\N
"171408","38931",\N
"167249","75627","Remake"
"181147","174210","Remake"
"153030","6292",\N
"153023","153032",\N
"153032","153023",\N
"153034","1891",\N
"153034","1704",\N
"153035","9550",\N
"209379","10117",\N
"209379","28",\N
"9333","11878","Remake"
"11585","12248","Remake"
"210823","96557","Remake"
"187610","618",\N
"139336","107",\N
"201399","443",\N
"88608","9718",\N
"88608","115",\N
"88608","462",\N
"88608","150983",\N
"88608","7352",\N
"88608","10673",\N
"210973","1241","SpinOff"
"211056","150446","SpinOff"
"150434","8050",\N
"150434","715",\N
"211125","115095","Remake"
"206239","640",\N
"206240","6945",\N
"155786","8945",\N
"155786","2980",\N
"155786","923",\N
"167145","10513",\N
"167145","19047",\N
"151867","1547",\N
"151867","6716",\N
"151867","28721",\N
"150969","15063",\N
"177643","122695",\N
"210482","210",\N
"141698","288","Influence"
"212488","212489",\N
"212496","64815",\N
"205280","130793",\N
"206242","87976",\N
"208426","213035",\N
"181828","5547",\N
"213070","158381",\N
"180531","89976",\N
"180531","213071",\N
"213068","10",\N
"158138","9818",\N
"203153","1541",\N
"205558","10455",\N
"27609","47786",\N
"27609","786",\N
"213913","158451",\N
"180531","213927",\N
"8414","214054","Remake"
"207428","32970",\N
"150171","3112",\N
"154587","96886","Remake"
"214246","4922",\N
"204008","158103",\N
"37225","603",\N
"37225","601",\N
"37225","33065",\N
"37225","230",\N
"214826","32292","SpinOff"
"7653","23186",\N
