"person_id","name"
"30297","Noah Beery junior"
"30303","Herman Brix (Bruce Bennett)"
"30334","Don Bell"
"30357","Xabier Elorriaga"
"30357","Xabier Unai González Elorriaga"
"30357","Xabier González Elorriaga"
"30357","Javier Elorriaga"
"30357","Javier González Elorriaga"
"30378","Marc O. Schulze"
"30378","Marc Oliver Schulze"
"30428","Jacques Michel André Sarrazin"
"30461","John Stuart Scott"
"30461","John S. Scott"
"30485","Carol Christine Hilaria Pounder"
"30485","C. C. H. Pounder"
"30491","Frank Nugent"
"30539","Donald Theophilus Beddoe"
"30539","Donald T. Beddoe"
"30539","Donald Beddoe"
"30575","Maud Onslow"
"30620","Christina Raines"
"30666","Renate Kasché"
"30683","Robert McCulum"
"30683","Robert McCallum"
"30692","John P. Loy"
"30695","Mary-Kay Bergman"
"30695","Mary Kay Bergman aka Shannen Cassidy"
"30695","Shannen Cassidy"
"30695","Shannon Cassidy"
"30697","Jim Meskiman"
"30697","James Meskimen"
"30697","Jim Ross Meskimen"
"30710","J. J. Feild"
"30737","Boleslav Polívka"
"30803","David Skal"
"30817","Stanley Prager"
"30817","Dan Ash"
"30818","Jose Luis de las Bayonas"
"30819","James Henaghan"
"30834","Carl Hittleman"
"30886","Robert Oliver"
"30900","Alan Collins"
"30901","Boris Lugosi"
"30902","Simone Blondell"
"30936","Carl John "
"30942","Bill Leavy"
"30956","Jess Franco"
"30956","Jesús Franco Manera"
"30956","Joan Almirall"
"30956","Clifford Brown"
"30956","Clifford Brown Jr."
"30956","Juan G. Cabral"
"30956","Terry De Corsia"
"30956","Raymond Dubois"
"30956","Chuck Evans"
"30956","Dennis Farnon"
"30956","Jess Franck"
"30956","Adolf M. Frank"
"30956","Anton Martin Frank"
"30956","Jess Frank"
"30956","John Frank"
"30956","Wolfgang Frank"
"30956","James Gardner"
"30956","Robert Griffin"
"30956","Lennie Hayden"
"30956","Frank Hollmann"
"30956","J. P. Johnson"
"30956","James Lee Johnson"
"30956","James P. Johnson"
"30956","David J. Khune"
"30956","David Khune"
"30956","D. Khunne"
"30956","D. Khunne Jr."
"30956","David Khunne"
"30956","David Kuhne"
"30956","Frank Manera"
"30956","Jeff Manner"
"30956","Roland Marceignac"
"30956","Tawer Nero"
"30956","Cole Polly"
"30956","Preston Quaid"
"30956","Pierre Queret"
"30956","P. Querut"
"30956","Lowel Richmond"
"30956","Dan L. Simon"
"30956","Jean-Jacques Tarbes"
"30956","Joan Vincent"
"30971","John Bushelman"
"30981","Jaques Lecouter"
"31024","Betty Thomas Nienhauser"
"31033","Oxide Chun Pang"
"31034","Raven-Symoné Pearman"
"31039","Nonsi Nimibut"
"31070","Ryan O`Neal"
"31072","Takami Kōshun"
"31072","高見 広春"
"31073","Fukasaku Kenta"
"31073","深作 健太"
"31074","Fukasaku Kinji"
"31074","深作 欣二"
"31078","Fujiwara Tatsuya"
"31078","藤原 竜也"
"31080","Yamamoto Tarō"
"31080","山本 太郎"
"31113","Tom Hedley"
"31117","Phil Bruns"
"31138","Valerie Pettiford"
"31155","Nick Medina"
"31155","Ed Raymond"
"31164","Adewale Akinnuoye - Agbaje"
"31170","Blake Warren Bashoff"
"31221","Santo"
"31234","Larry Butler"
"31236","Gesine Cukrowski"
"31245","Barbara Fiona Schar"
"31266","Hortense Rizley"
"31266","Hortense Barrere"
"31363","Candace Cameron"
"31365","John E. Kassir"
"31365","Johnny Kassir"
"31426","Keram Malicki Sanchez"
"31426","Keram Malicki-Sanchez"
"31441","Wolke Alma Hegenbarth"
"31446","Toni Snetberger"
"31447","Judith Delphine-Hoersch"
"31508","Reed Edward Diamond"
"31510","Helen Slaton-Huges"
"31511","Grant Heslov"
"31527","John Garman Hertzler"
"31527","J. G. Hertzler"
"31531","John DiMaggio"
"31532","William Joshua Hopkins"
"31535","Melissa McBride"
"31539","Joe Dougherty"
"31550","Lucille Fay LeSueur"
"31592","Manuel \" Locco \" Valdes"
"31627","Viorel Sergovici Jr."
"31633","Jason Simmons"
"31647","Garcelle Beauvais-Nilon"
"31688","Elizabeth Brady, Brixton Fisher"
"31695","Georges Rigaud"
"31713","Brían F. O’Byrne"
"31764","Edward Cahn"
"31764","Edward L. Kahn"
"31773","Our Gang"
"31773","Billy Laughlin"
"31774","Spanky McFarland"
"31774","Our Gang"
"31774","George MacFarlane"
"31774","'Spanky' McFarland"
"31774","George McFarland "
"31774","Spanky McFarlane"
"31774","Hal Roach's Rascals"
"31774","Spanky"
"31775","Aristide Massaccesi"
"31779","Donald O`Brien"
"31804","Rafael Marziano"
"31830","Jennifer S. Parsons"
"31830","Jenny Parsons"
"31837","Dane Jeffrey Cook"
"31841","Matthew Schulze"
"31859","Dimitry Martynov"
"31861","Anna Slyu"
"31895","Virna Lisa Pieralisi"
"31900","Mike Vejar"
"31998","Mark Sorkin"
"32007","Mathias Wiemann"
"32019","Joachim Spieler"
"32021","Karl-Michael Vogler"
"32041","Russell Enoch"
"32058","Helmut Berger (1944)"
"32102","Roger Ibanez"
"32105","Régina Zylberberg"
"32164","Blanca Esperanza Lewin Gallardo"
"32338","Tipu Sultan"
"32362","John Francis Bongiovi"
"32370","Gisella Hahn"
"32370","Gisèle Hahn"
"32370","Gisela Hann"
"32393","Paul David McCrane"
"32424","Josef-Albert Baier"
"32426","Maximillian von Pufendorf"
"32426","Max von Putendorf"
"32426","Max von Pufendorf"
"32427","W. S. Van Dyke"
"32437","Edward S. Brophy"
"32439","Robert James Kern"
"32439","Robert Kern"
"32461","Tommy Farrell"
"32512","Jean-Louis Coulloc'h"
"32530","Silja Lésny"
"32548","Trygve Larsen"
"32552","Wilhelm Arpad Hofkirchner"
"32597","Mark Anthony McDermott"
"32626","Отар Коберидзе"
"32679","John Carey"
"32679","Red Carter"
"32679","Ted Carter"
"32679","Giovanni Pazzafini"
"32679","Giovanni Pazzofin"
"32679","Giovanni Pazzofini"
"32679","Ned Steinberg"
"32679","Peter Surtess"
"32679","Nat Williams"
"32813","Dominique Othenie-Girard"
"32822","Dominic Raecke"
"32897","Nick Turturro"
"32950","Maddalena Crippe"
"32991","Howard W. Comstock"
"32998","John C. Ferguson"
"33022","Earl Stanley Morner"
"33030","Lawrence Bachmann"
"33031","Frits van Dongen"
"33036","Roland Suso-Richter"
"33045","Joseph Michael Straczynski"
"33062"," Kurt Bernhardt"
"33096","Amanda Rowen"
"33135","Ryū Chishū"
"33144","Robert W. MacDonald"
"33198","Andy Secombe"
"33223","Harry Eugene \"Hal\" Roach Sr."
"33241","Michael Gatson"
"33260","Freddie James Prinze"
"33277","Isabell Jewell"
"33296","Torrey Joel DeVitto"
"33296","Torrey Joel Wasilewski"
"33321","Sam Jones"
"33341","Alan Smithee"
"33481","Diana Pershing"
"33489","Joshua Mostel"
"33492","Bobby Costanzo"
"33498","Jaden Christopher Syre Smith"
"33518","Shidou Nakamura"
"33518","Nakamura Shido"
"33521","Luke Eberl"
"33521","Luke Ebrel"
"33521","Lucas Elliot"
"33521","Lucas Elliott"
"33543","Pierre-Louis Le Bris"
"33543","Pierre Louis Baron de Bris"
"33545","John Christopher Howland"
"33550","Horst Scheel"
"33570","Mary Gavin"
"33663"," Donald J. Trump "
"33684","Paul David Hewson"
"33709","Helga Ursula Glas"
"33720","Hanne Smyrner"
"33727","Shindō Kaneto"
"33730","Satô Kei"
"33741","Margarita Carmen Cansino"
"33741","Rita Cansino"
"33761","Yamada Isuzu"
"33766","Karl Friedrich May"
"33767","Shin'ichi Himori"
"33807","Luigi Montefiore"
"33807","Luigi Montefiori"
"33807","George Eastmann"
"33832","Gregg Lewis"
"33882","Philip Leacock"
"33892","Robert Gilmer"
"33986","Ferris M.C."
"34017","Daniel Sánchez"
"34033","Junior Coghlan"
"34040","Anna Henkel-Grönemeyer "
"34170","Frank Strayer"
"34171","Richard F. Flournoy"
"34171","Richard Floumoy"
"34179","Arthur Silverlake"
"34194","Paul Edwards"
"34207","Murat Bernard Young"
"34266","Danièle Ciarlet "
"34274","Lisa Lackey"
"34295","Kristian Erik Kiehling"
"34329","Marjorie Kent"
"34396","Roxann Biggs-Dawson"
"34396","Roxanne Dawson"
"34397","Kay Foster"
"34407","Deborah Schwimmer"
"34407","Rusty Schwimer"
"34427","Vincent Farrar "
"34455","Nate Goodman"
"34488","Diana-Maria Riva"
"34492","Marco S. Puccioni"
"34519","Kristen Elizabeth Miller"
"34577","Patricia Ann Sheehan"
"34581","Patrick Bourdeau"
"34581","Patrick Maurin"
"34597","Kevin Mc Charthy"
"34628","Ángel L. Fernández"
"34639","Hans W. Geissendörfer"
"34654","Trisha Hart"
"34720","Chris Villiers"
"34741","Marion Brenson Owens"
"34754","John Chester Brooks Morris"
"34764","Jan-Erik Garland"
"34786","Erik \"Bullen\" Berglund"
"34792","Micky Molina"
"34794","Bibi Andersen"
"34847","Emma Rose Roberts"
"34864"," Rebecca Logstrup Soltau"
"34896","Tsanusdi"
"34934","Bruce W. Timm"
"34982","Jeff Glen Bennett"
"34985","Cree Summer Franck"
"34985","Cree Summer Francks "
"34986","Ian Williams"
"34990","Guy St. Jean"
"35024","Dog Spinuzza"
"35056"," Diep Bui "
"35067","Riteish Deshmukh"
"35067","Ritiesh Deshmukh"
"35067","Riteish"
"35067","रितेश देशमुख"
"35068","विद्या बालन"
"35068","வித்யா பாலன்"
"35070","Rajiv Hari Om Bhatia"
"35070","अक्षय कुमार"
"35070","ਅਕਸ਼ਯ ਕੁਮਾਰ"
"35150","Pierre Gillete"
"35165","Paul Elliot"
"35200","James Piddock"
"35200","James Anthony Piddock"
"35243","Edmund Gilber"
"35243","Edmund Gilbert"
"35243","Edmund Glibert"
"35250","I. S. Johar"
"35322","Alan Hale Jr."
"35363","Mari Devon"
"35387","Claus-Dieter Clausnitzer"
"35387","Claus D. Clausnitzer"
"35408","Ralf Hueffner"
"35425","Roenald Wiesnekker"
"35468","Amber Nicole Benson"
"35488","David Miller"
"35511","James M. Glennon"
"35549","Artis Leon Ivey Jr. "
"35598","Matthew Keeslar"
"35667","Helmuth Lohner"
"35670","Charles Friedrich Antonio Regnier"
"35689","Keenen Wayans"
"35736","करण जौहर"
"35737","Anand Raj Johar"
"35739","Sanjay Shankla"
"35739","Sanjay Sankala"
"35739","Sanjay"
"35742","King Khan"
"35742","Shah Rukh Khan"
"35742","Shah Rukh"
"35742","शाहरुख़ ख़ान"
"35742","Shahrukh Khan"
"35742","شاه رخ خان"
"35745","Priety Zinta"
"35745","Preity Zintar"
"35745","प्रीति ज़िंटा"
"35747","Nawab Saif Ali Khan Pataudi"
"35747","Saif Ali Khan Pataudi"
"35747","Saif Khan"
"35747","सैफ़ अली ख़ान"
"35747","সাইফ আলী খান"
"35748","Michael Anthony Snowden"
"35754","सोनाली बेन्द्रे"
"35759","સતીશ શાહ"
"35765","Sulbha Arya"
"35769","Christopher Kennedy Masterson"
"35770","यश चोपड़ा"
"35776","Rani Mukerji"
"35776","Rani Mukherji"
"35776","Rani Mukhopadhyay"
"35776","রানী মুখোপাধ্যায়"
"35776","রাণী মুখার্জী"
"35776","रानी मुखर्जी"
"35777","Kirron Kher"
"35777","Kiran Kher"
"35777","Kiran Thakar Singh"
"35777","किरण खेर"
"35778","ਦਿਵਯਾ ਦੱਤਾ"
"35778","दिव्या दत्ता"
"35778","Divya Datta"
"35780","Amitabh Harivansh Srivastav"
"35780","अमिताभ बच्चन"
"35780","Big B"
"35781","Hema Malini R. Chakravarty"
"35781","ஹேமா மாலினி"
"35781","हेमा मालिनी"
"35782","Manoj Bajpayee"
"35783","Zora Seghal"
"35783","Zohra Segal"
"35783","Zohra Saigal"
"35783","Zhora Saigal"
"35783","Zohra Begum Mumtaz-ullah Khan"
"35786","Salim-Suleiman"
"35786","Salim-Sulaiman"
"35786","Salim-Suleman"
"35786","Salim Suleiman"
"35786","Salim Sulaiman"
"35786","Salim"
"35791","ऋषि कपूर"
"35793","अभिषेक बच्चन"
"35795","Ishaa Koppikar"
"35806","Shaquille Rashaun O'Neal"
"35810","Juhi S. Chawla"
"35810","ਜੂਹੀ ਚਾਵਲਾ"
"35810","जूही चावला"
"35810","جُوہی چاولا"
"35821","Masud Akhtar"
"35846","Hilton McConnico"
"35865","Hannah Louise Spearritt"
"35917","Catherine-Céline-Paule Samie"
"35957"," Simon Jacques Eugène Berryer "
"36069","Mary Stiefvater"
"36114","Nino Celeste"
"36136","Bridget Anne White"
"36136","Bridget Ann White"
"36146","Joseph Merhi"
"36147","Charlie Kanganis"
"36166","Ron Wisman Jr."
"36177","Pierre Franck"
"36177","Pierrè Franckh"
"36177","Pierre Frankh"
"36236","Rene Heising"
"36240","Julia von Frihling"
"36263","H.P. Scholz"
"36290","F.-Dieter Bartels"
"36313","Marga Maßberg"
"36333","Mustafa Gündoğdu"
"36342","Herbert Weissbach"
"36379","Otto Lütje"
"36422","Luke Cunningham Wilson"
"36424","James Todd Smith"
"36431","Jürgen Schellack"
"36437","Roman Knižka"
"36440","Nils Nellessen"
"36450","Lisa Ricciarelli"
"36450","Lisa Wittich"
"36458","Stefanie Stoppenbeck"
"36460","Zak Preen"
"36461","Ernst Stoetzner"
"36469","Ulrike Folkers"
"36499","Oana Solomon"
"36499","Oana Solomonescu"
"36500","Udo Thumer"
"36506","Rudolf Antonius Heinrich Platte"
"36544","Reginald Vermue"
"36572","Joachim Brauner"
"36576","Wilhelm Dietrich Dautzenberg"
"36597","Klaus Eichenhammer"
"36686","H. H. Müller"
"36686","Hans-Helmut Müller"
"36693","Sir Richard Charles Hastings Eyre"
"36693","Sir Richard Eyre"
"36731","Max Volker Martens"
"36749","Hans Peter Korff"
"36767","Valerie Neuhaus"
"36771","Tina Hirsch"
"36817","Juanjo Artero"
"36830","Liesbeth Kleinert"
"36830","Elisabeth Neumann"
"36830","L. Neumann"
"36830","Liesbeth Neumann"
"36830","Elisabeth Neumann-Kleinert"
"36830","Lisbeth Neumann-Kleinert"
"36836","Nadja Maria Tiller"
"36841","Helene Vita Elisabeth Reichel"
"36855","Ric Rüdiger"
"36863","Oliver K. Wnuk"
"36863","Oliver Whuk"
"36865","Antonia Holfelder"
"36866","Barbara-Magdalena Ahren"
"36876","Joachim Bissmeier"
"36888","Yuliis Ruval"
"36905","Frederick Lopez"
"36905","Fred Lopez"
"36906","Catherine Flemming"
"36917","Jean Roger Caussimon"
"36919","Günther Scholz"
"36919","Günter Scholz"
"36967","Walter Lasally"
"36970","Nikos Perakis"
"36982","Gregor Dorfmeister"
"36992","Loriot"
"36992","Bernhard Victor Christoph-Carl von Bülow"
"37037","Edward D. Wood Jr."
"37037","Edward D. Wood Jr"
"37042","Ann Magnusson"
"37047","Shalim Gerardo Ortiz Goyco"
"37059","Nicholas D’Agosto"
"37083","Peter Joachim Krause"
"37083","Peter-Joachim Krause"
"37087","Aaron Chancellor Miller"
"37111","Clément Mary"
"37129","Béatrice Alta-Riba"
"37131","André Robert Raimbourg"
"37131","André Bourvil"
"37131","André Zacharie Raimbourg"
"37177","Franck David"
"37177","Frank David"
"37183","Elena Eugenia Manson"
"37189","Leopoldine Serre"
"37233","Kareena Randhir Kapoor"
"37233","Karina Kapoor"
"37233","Kariena Kapoor"
"37233","Karriena Kapoor"
"37233","करीना कपूर"
"37233","Kareena Kapoor Khan"
"37242","A. Sreekar Prasad"
"37242","Akkineni Sreekar Prasad"
"37249","Sonya Martina Kraus"
"37323","Karl-Joseph Cramer"
"37339","Lothar Elias Stickelbrucks"
"37375","Arno Funke alias Dagobert"
"37386","Hans-Georg Paczak"
"37386","Hans-Georg Panczak"
"37388","Dagmar Mayer"
"37397","Monika Weimar"
"37411","Prinzessin Judith zu Sayn-Wittgenstein-Sayn"
"37418","Atze Glannert"
"37418"," A. Trenalg"
"37418","Albert Trenalg"
"37418","Albert Trennalg"
"37497","Pedro Portabella"
"37501","José F. Aguayo"
"37513","Juan Ricardo Miguel Zulueta Vergarajauregui"
"37546","Olvido Gara"
"37579","Tomás Martín"
"37627","Daniel Hamidou"
"37632","Edward John David Redmayne"
"37681","Gerhard Schirio"
"37711","Madolyn Smith Osborne"
"37711","Madolyn Smith"
"37716","Robert Mark"
"37734","Claus Biederstaedt"
"37734","Claus Biederstedt"
"37735","Gary Duwner"
"37741","Theo Maria Werner"
"37741","Werner Hauff"
"37777","Eberhard August Franz Ewald  Krüger"
"37804","Giesela Szymanski"
"37804","Corni Collins"
"37805","Hannelore Kramm"
"37837","Pablo G. del Amo"
"37855","Hans Schaufuß"
"37856","Hans Albrecht Löhr "
"37860","Franz Antel"
"37879","Günter Senftleben"
"37899","R.A. Stemmle"
"37899","Robert Adolf Stemmle"
"37913","Ernst Hermann Adolf De Wolff"
"37914","Gerhard Frickjöffer"
"37914","Gerhard Frickhöffer"
"37914","Gerhard Emil Karl Josef Frickhöffer"
"37917","Kristen Jaymes Stewart"
"37932","Felix Gary Gray"
"37934","André 3000"
"37937","Gregory Alan-Williams"
"37937","Greg Alan-Williams"
"37937","GregAlan Williams"
"37942","Kim Jee-woon"
"37942","Ji-woon Kim"
"37942"," Jee-woon Kim "
"37970","Georg Hurdalek"
"37979","Emily Ziff"
"37981","Chris Britton"
"37990","Henri Cremieux"
"37990","Henry Crémieux"
"37990","Crémieux"
"37995","Cathleen Colins"
"37995","Cathleen Collins"
"37995","Mary Cathleen Collins"
"38024","Cynthia Ellen Nixon"
"38098","Giorgio Ardisson"
"38099","Anne Marie Kuster"
"38124","Karl Lange"
"38130","Velimir 'Bata' Zivojinovic"
"38131","Sergei Bondarchuk"
"38131","Sergei Bondarchuk"
"38131","Sergey Bondarchuk"
"38144","Gertraud Mittermayr "
"38160","Patti D’Arbanville"
"38160","Patty d'Arbanville"
"38160","Patti D'Arbanville-Quinn"
"38171","Reinhardt Kolldehoff"
"38171","Reinhard ( Renee ) Koldehoff"
"38189","Elisabeth Pflanz"
"38217","Otto Gaber"
"38225","Cheryl Sarkisian LaPierre"
"38225","Cher Bono"
"38225","Cher"
"38244","O. E. Hasse"
"38244","Otto Eduard Hasse"
"38244","Otto E. Hasse"
"38258","Helmut Ashley"
"38336","John B. Peters"
"38351","Élisabeth Guignot"
"38445","Rene David Ifrah"
"38450","Stéphane Guérin Tillié"
"38463","Miroslaw Nemec"
"38464","Katharina Müller-Elmau"
"38465","Mimi Fiedler"
"38465","Miranda Leonhardt"
"38465","Miranda Čondić-Kadmenović"
"38465","Miranda Toma "
"38559","Christophe Guy Denis Lambert"
"38559","Christophe Lambert"
"38581","The Indie Queen Cook"
"38605","Christian Peterson"
"38606","Sascha Ö. Soydan"
"38616","Daniel Koppelkamp"
"38633","Monika Ebert"
"38644","Otfried Preußler"
"38668","Lexi Jourden"
"38677","Juraj Kukuraj"
"38678","Anatole Taubman"
"38709","Thomas Virtue"
"38709","Tom Virture"
"38712","Celino Bleiweiss"
"38713","Florian Burg"
"38713","Rayo Casablanca"
"38713","Henry Kwan"
"38713","Rosenthal"
"38713","Erick Tomeck"
"38746","Uwe Detlev Jessen "
"38746","Uwe-Detlev Jessen"
"38788","Sean Rees-Wemyss"
"38832","Thomas Johannes Gottschalk"
"38833","Erna Singerl"
"38843","Otto W. Retzer"
"38940","Evan Rachael Wood"
"38964","Enzie Fuchs"
"38970","Thomas B. Martin"
"38974","Wolfgang Fiereck"
"38980","Bela Erny"
"38984","Wolfi Fischer"
"39008","Claudio Brooke"
"39018","Ted Archer"
"39041","Peter Alexander Ferdinand Maximilian Neumeyer"
"39042","Heintje Simons"
"39042","Hendrik Nikolaas Theodoor Simons"
"39046","Hans Seitz"
"39047","Karoline Minna Höhn"
"39048","Hans Kraus"
"39048","Jan Christoph Krause"
"39075","Gabriela Zerau"
"39075","Gabi Zerhau"
"39075","Gaby Zerhau"
"39082","Ute Albrecht-Lovell"
"39085","Nicolette Tóth"
"39098","Henri Virlogeux"
"39126","Bai Ling"
"39184","Albert-Michel"
"39184","A. Michel"
"39214","Nick Jamieson"
"39214","Nick Jamison"
"39217","Marc R. Wilkins"
"39246","Yekaterina Medvedeva"
"39246","Ekaterina Medvedeva"
"39246","Katarina Medvedeva "
"39249","Maria-Victoria Dragus"
"39249","Maria Dragus"
"39256","Ji-Eun Lim"
"39257","Han Bo-bae"
"39258","Lee Dae-yeon"
"39283","Henri Courseaux"
"39295","Julian Pölsler"
"39295","Julian Roman Pölsler"
"39350","Anne Bourguignon "
"39369","میترا حجار"
"39390","Michael Kenneth Williams"
"39390","Michael K. Williams"
"39396","Hassan Hassandoust"
"39411","Fereshteh Taerpoor"
"39420","Fritz Straßner"
"39432","Tamás Fellegi"
"39463","Simon Sterling"
"39501","Jean-Claude Villeminot"
"39557","F.J. Gottlieb"
"39557","F. J. Gottlieb"
"39568","Anna Dey Young"
"39574","Debbie Shelton"
"39577","Margit Mann"
"39577","Margit Man"
"39577","Margit Geissler-Rothemund"
"39622","Franjo Marin"
"39629","Marie Rando "
"39639","Siggi Götz"
"39639","Sigi Götz"
"39639","Siegfried Rothemund"
"39713","Jonathan Stryker"
"39757","Fabian"
"39768","Jackie Lane"
"39778","Naser Malek Motiee"
"39787","Stanislaw Goworuchin"
"39829","Henry O."
"39833","Gerhard Höllerich"
"39839","Max Grießer"
"39850","Andy Gätjen"
"39859","Adi Peichl"
"39861","Marcus Mittermaier"
"39935","Dr. Gunther Philipp"
"39935","Gunter Philipp"
"39935","Gunther Phillip"
"39935","Gunther Phillipp"
"39947","Isabell Varell"
"39947","Isabel Wehrmann"
"39954","Donald Alfred Sinden"
"39954","Sir Donald Alfred Sinden"
"39954","Sir Donald Sinden"
"39986","Anthony-Hames Ryan"
"39986","Anthony James Ryan"
"39986","Anthony-James Ryan"
"40012","Sascha Schmitz"
"40012","Sasha Schmitz"
"40037","Bianca Chiminello"
"40039","Joshua Stewart"
"40039","Joshua Regnall Stewart"
"40050","Tony Russel"
"40050","Tony Russell"
"40078","Jase Anthony Griffith"
"40078","Jase-Anthony Griffith"
"40147","Robert W. Christiansen"
"40148","Lucien John"
"40170","E. Preston Ames"
"40186","Jacquelyn Scott"
"40186","Jacquline Scott"
"40186","Jacqueline Sue Scott"
"40206","Arthur L. Rosenberg"
"40213","Feodora Schenk"
"40214","Pia-Micaela Barucki"
"40255","John G. Bishop"
"40255","John Glen Bishop"
